% 1-Bed,% 2-Bed,% 3-Bed,% 4-Bed,% Studios,Amenities,Avg Effective/SF,Avg Effective/Unit,Avg Unit SF,Building Class,Ceiling Ht,City,Closest Transit Stop Dist (mi),Features,Four Bedroom Avg SF,Land Area (AC),Latitude,LEED Certified,Longitude,Number Of Elevators,Number Of Stories,Number Of Units,One Bedroom Avg SF,Parking Ratio,Rent/SF/Yr,RBA,Studio Avg SF,Style,Submarket Name,Three Bedroom Avg SF,Two Bedroom Avg SF,Year Built,Year Renovated,Zip,Zoning
22.22,69.44,8.33,,,"Laundry Facilities, Spa, Laundry Service, Pet Play Area, Smoke Free, Wheelchair Accessible (Rooms)",1.84,1448,787,B,,Clackamas,15.38,"Laundry Facilities, Spa, Laundry Service, Pet Play Area, Smoke Free, Wheelchair Accessible (Rooms)",,7.0872,45.3984050,,-122.5702640,0,2,144,626,1.32,Not Disclosed,113452,,Garden,Clackamas,1020,812,1993,,97015-8541,OC
13.14,81.75,5.11,,,"Business Center, Clubhouse, Fitness Center, Picnic Area, Property Manager on Site, Spa, Grill, Package Service, Recycling, Patio, Vinyl Flooring",2.28,2032,891,B,,Beaverton,3.04,"Business Center, Clubhouse, Fitness Center, Picnic Area, Property Manager on Site, Spa, Grill, Package Service, Recycling, Patio, Vinyl Flooring",,9.12,45.4608037,,-122.8241015,0,2,137,640,1.22,Not Disclosed,122055,,Garden,South Beaverton,1127,917,1985,2016,97008,R5
,98.36,1.64,,,"Air Conditioning, Laundry Facilities, Playground, Gameroom, Laundry Service, Pet Play Area, Wheelchair Accessible (Rooms)",1.14,1030,903,B,,Sheridan,,"Air Conditioning, Laundry Facilities, Playground, Gameroom, Laundry Service, Pet Play Area, Wheelchair Accessible (Rooms)",,4.2,45.0955832,,-123.3819660,0,2,61,,2.00,Not Disclosed,55056,,Garden,Yamhill County,1476,893,1997,,97378,R-2
7.50,84.17,8.33,,,"Air Conditioning, Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Sauna, Spa, Tennis Court, Basketball Court, Furnished Units Available, Package Service, Recycling, Volleyball Court, Storage Space, Health Club Discount, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",2.23,2161,968,B,,Hillsboro,1,"Air Conditioning, Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Sauna, Spa, Tennis Court, Basketball Court, Furnished Units Available, Package Service, Recycling, Volleyball Court, Storage Space, Health Club Discount, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",,16.57,45.5402510,,-122.9265600,0,2,240,681,1.05,Not Disclosed,238628,,Garden,Orenco Station,1121,979,1996,2017,97124,MFR-1
34.48,34.48,31.03,,,"Property Manager on Site, Patio, Public Transportation",1.19,1177,986,C,,Newberg,30.78,"Property Manager on Site, Patio, Public Transportation",,2.62,45.3107240,,-122.9474420,0,2,58,750,0.86,Not Disclosed,71492,,Garden,Yamhill County,1200,1030,1980,,97132,R3
,100.00,,,,"Air Conditioning, Patio, Skylights",1.16,1351,1160,C,,Vancouver,13.01,"Air Conditioning, Patio, Skylights",,2.33,45.6571290,,-122.6364650,0,2,38,,0.69,Not Disclosed,57464,,Low-Rise,Walnut Grove,,1160,1982,,98663,ME
50.00,48.75,1.25,,,"Laundry Facilities, Property Manager on Site, Gated, Laundry Service",1.71,1232,722,C,,Vancouver,12.91,"Laundry Facilities, Property Manager on Site, Gated, Laundry Service",,1.84,45.6392320,,-122.6520370,0,4,80,576,0.60,Not Disclosed,115976,,Mid-Rise,Rose Village,1034,864,1986,,98661-3771,MG
,100.00,,,,Air Conditioning,1.03,1026,1000,C,,Vancouver,13.2,Air Conditioning,,1.07,45.6590410,,-122.6364640,0,2,20,,,Not Disclosed,25594,,Low-Rise,Walnut Grove,,1000,1992,,98661-2376,ME
8.00,92.00,,,,"Patio, Wheelchair Accessible (Rooms)",1.21,1287,1065,C,,Portland,0.45,"Patio, Wheelchair Accessible (Rooms)",,2.1377,45.5187200,,-122.5006430,0,2,50,570,2.16,Not Disclosed,53260,,Garden,Centennial,,1108,1999,,97233-3572,"HR2, Portland"
27.91,69.77,,,2.33,"Courtyard, Laundry Facilities, Picnic Area, Grill, Patio",1.51,1170,777,C,,Gresham,0.38,"Courtyard, Laundry Facilities, Picnic Area, Grill, Patio",,1.3,45.5198569,,-122.4832545,0,3,43,690,0.00,Not Disclosed,33430,400,Low-Rise,Rockwood,,825,1980,,97030,CMU
5.00,95.00,,,,"Laundry Facilities, Patio, Wheelchair Accessible (Rooms)",0.92,843,920,C,,Portland,0.32,"Laundry Facilities, Patio, Wheelchair Accessible (Rooms)",,1.0707,45.5203560,,-122.4815329,0,2,20,800,,Not Disclosed,18139,,Garden,Rockwood,,926,1985,,97233-4539,"THR, Portland"
1.14,98.86,,,,"24 Hour Access, Laundry Facilities, Property Manager on Site, Yard, Deck, Dining Room, Lawn, Patio",1.62,1595,984,C,,Gresham,13.49,"24 Hour Access, Laundry Facilities, Property Manager on Site, Yard, Deck, Dining Room, Lawn, Patio",,4.79,45.5187890,,-122.4165150,0,2,88,805,1.93,Not Disclosed,86680,,Garden,Gresham-North Central,,986,1991,,97030-3157,"CMF, Gresham"
29.63,44.44,,,25.93,"Clubhouse, Fitness Center, Laundry Facilities, Playground, Sauna, Spa, Tennis Court, Basketball Court, Laundry Service, Racquetball Court",2.28,1544,676,C,,Gresham,13.48,"Clubhouse, Fitness Center, Laundry Facilities, Playground, Sauna, Spa, Tennis Court, Basketball Court, Laundry Service, Racquetball Court",,4.85,45.5169090,,-122.4136400,0,3,216,586,1.37,Not Disclosed,145952,424,Garden,Gresham-North Central,,882,1988,,97030-3219,N/Av
25.00,75.00,,,,"Air Conditioning, Playground, Property Manager on Site, Walking/Biking Trails, Deck, Double Pane Windows, Patio, Wheelchair Accessible (Rooms)",1.33,1196,898,B,,Troutdale,12.99,"Air Conditioning, Playground, Property Manager on Site, Walking/Biking Trails, Deck, Double Pane Windows, Patio, Wheelchair Accessible (Rooms)",,2.97,45.5193670,,-122.3888790,0,2,40,740,1.92,Not Disclosed,38700,,Garden,Outlying Troutdale/Gresham,,950,1996,,97060-9498,A2
17.07,71.54,11.38,,,"Air Conditioning, Clubhouse, Fitness Center, Spa, Breakfast/Coffee Concierge, Car Wash Area, Yard, Smoke Free",1.61,1473,916,B,,Happy Valley,0.93,"Air Conditioning, Clubhouse, Fitness Center, Spa, Breakfast/Coffee Concierge, Car Wash Area, Yard, Smoke Free",,6.48,45.4408455,,-122.5652313,0,2,123,620,0.88,Not Disclosed,112682,,Garden,Sunnyside Damascus,1185,944,1992,,97086-4599,N/Av
0.89,99.11,,,,"Clubhouse, Fitness Center, Pool, Property Manager on Site, Furnished Units Available, Patio",1.68,1699,1011,B,,Happy Valley,0.88,"Clubhouse, Fitness Center, Pool, Property Manager on Site, Furnished Units Available, Patio",,3.684034,45.4399070,,-122.5648344,0,3,110,796,1.88,Not Disclosed,117177,,Garden,Sunnyside Damascus,,1011,1981,,97086-7560,"MR1, County"
29.55,70.45,,,,"Air Conditioning, Clubhouse, Fitness Center",1.89,1692,895,C,,Aloha,3.76,"Air Conditioning, Clubhouse, Fitness Center",,4.84,45.4987470,,-122.8687150,0,2,88,714,0.70,Not Disclosed,100000,,Garden,Cooper Mountain-Aloha North,,972,1994,,97006,R-24
4.76,95.24,,,,"Playground, Property Manager on Site, Package Service, Recycling, Vinyl Flooring",1.58,1374,871,C,,Vancouver,16.85,"Playground, Property Manager on Site, Package Service, Recycling, Vinyl Flooring",,1.75,45.6961178,,-122.6609816,0,2,42,700,1.76,Not Disclosed,34000,,Low-Rise,Starcrest,,880,1980,,98685-5561,R-30
28.57,71.43,,,,"Air Conditioning, Laundry Facilities, Wheelchair Accessible (Rooms)",1.35,1141,848,B,,Camas,13.83,"Air Conditioning, Laundry Facilities, Wheelchair Accessible (Rooms)",,1.56,45.5878951,,-122.3874712,0,2,28,600,,Not Disclosed,28410,,Low-Rise,Outlying Vancouver,,948,1999,,98607-1741,C3
33.75,61.25,,0.05,,"Air Conditioning, Clubhouse, Fitness Center, Playground, Property Manager on Site, Sauna, Spa, Tanning Salon, Basketball Court, Car Wash Area, Gameroom, Trash Pickup - Door to Door, Smoke Free",1.83,1927,1051,B,,Clackamas,13.3,"Air Conditioning, Clubhouse, Fitness Center, Playground, Property Manager on Site, Sauna, Spa, Tanning Salon, Basketball Court, Car Wash Area, Gameroom, Trash Pickup - Door to Door, Smoke Free",1771,7.6546,45.4333740,,-122.5526020,0,3,160,863,0.96,Not Disclosed,176930,,Garden,Sunnyside Damascus,,1096,1991,,97015,MR2
30.00,53.18,16.82,,,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Playground, Tennis Court, Breakfast/Coffee Concierge, Laundry Service, Smoke Free, Wheelchair Accessible (Rooms)",1.95,1816,932,B,,Clackamas,13.64,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Playground, Tennis Court, Breakfast/Coffee Concierge, Laundry Service, Smoke Free, Wheelchair Accessible (Rooms)",,11.76,45.4323438,,-122.5466595,0,3,220,731,1.14,Not Disclosed,214847,,Garden,Sunnyside Damascus,1173,970,1996,2000,97015-5314,MR2
50.00,41.18,8.82,,,"Air Conditioning, Courtyard, Fitness Center, Picnic Area, Playground, Cabana, Grill, Recycling, Walking/Biking Trails, Wi-Fi, Smoke Free, Wheelchair Accessible (Rooms)",2.21,1838,831,B,,Tualatin,0.38,"Air Conditioning, Courtyard, Fitness Center, Picnic Area, Playground, Cabana, Grill, Recycling, Walking/Biking Trails, Wi-Fi, Smoke Free, Wheelchair Accessible (Rooms)",,19.9083,45.3849454,,-122.7697921,0,3,408,659,1.77,Not Disclosed,377621,,Garden,Sherwood/Tualatin South,1141,974,1998,,97062-7411,RH/HR
25.80,43.63,3.82,,26.75,"Air Conditioning, Fitness Center, Pool, Property Manager on Site, Spa, Walking/Biking Trails, Maintenance on site, Freezer, Public Transportation",1.89,1784,943,B,,Clackamas,0.97,"Air Conditioning, Fitness Center, Pool, Property Manager on Site, Spa, Walking/Biking Trails, Maintenance on site, Freezer, Public Transportation",,18.09,45.4279031,,-122.5618109,0,3,314,769,,Not Disclosed,292962,,Garden,Sunnyside Damascus,1128,1031,1987,,97015-7602,N/Av
,100.00,,,,"Air Conditioning, Laundry Facilities, Dining Room, Wheelchair Accessible (Rooms)",1.21,1028,850,B,,Mcminnville,,"Air Conditioning, Laundry Facilities, Dining Room, Wheelchair Accessible (Rooms)",,0.9,45.2051997,,-123.2218464,0,2,20,,1.60,Not Disclosed,17650,,Low-Rise,Yamhill County,,850,1997,,97128,R-2
18.42,58.65,22.93,,,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Playground, Spa, Breakfast/Coffee Concierge, Media Center/Movie Theatre, Pet Play Area, Walking/Biking Trails, Patio, Wheelchair Accessible (Rooms)",1.55,1416,915,B,,Wilsonville,2.53,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Playground, Spa, Breakfast/Coffee Concierge, Media Center/Movie Theatre, Pet Play Area, Walking/Biking Trails, Patio, Wheelchair Accessible (Rooms)",,12.39,45.3083550,,-122.7497200,0,3,266,716,1.88,Not Disclosed,292592,,Garden,Wilsonville,1106,902,1996,2012,97070-6490,"PDR5, Wilsonville"
50.00,42.95,7.05,,,"24 Hour Access, Air Conditioning, Business Center, Clubhouse, Fitness Center, Picnic Area, Property Manager on Site, Sauna, Spa, Grill, Storage Space, Freezer, Patio",2.18,1865,856,B,,Beaverton,3.42,"24 Hour Access, Air Conditioning, Business Center, Clubhouse, Fitness Center, Picnic Area, Property Manager on Site, Sauna, Spa, Grill, Storage Space, Freezer, Patio",,20.98,45.4353910,,-122.8322530,0,2,312,711,0.98,Not Disclosed,481186,,Garden,Neighbors Southwest,1154,977,1990,,97007,R5
34.44,58.89,6.67,,,"Clubhouse, Fitness Center, Laundry Facilities, Playground, Sauna, Spa, Cabana, Racquetball Court, Wheelchair Accessible (Rooms)",1.94,1772,912,C,,Beaverton,2.9,"Clubhouse, Fitness Center, Laundry Facilities, Playground, Sauna, Spa, Cabana, Racquetball Court, Wheelchair Accessible (Rooms)",,45,45.4420130,,-122.8252320,0,2,630,672,2.18,Not Disclosed,769140,,Garden,South Beaverton,1337,1004,1987,,97008-9747,R2
60.00,30.83,9.17,,,"Air Conditioning, Clubhouse, Fitness Center, Property Manager on Site, Sauna, Spa, Corporate Suites, Basketball Court, Breakfast/Coffee Concierge, Car Wash Area, Media Center/Movie Theatre, Package Service, Racquetball Court, Walking/Biking Trails",2.00,1896,949,B,,Beaverton,3.47,"Air Conditioning, Clubhouse, Fitness Center, Property Manager on Site, Sauna, Spa, Corporate Suites, Basketball Court, Breakfast/Coffee Concierge, Car Wash Area, Media Center/Movie Theatre, Package Service, Racquetball Court, Walking/Biking Trails",,17.32,45.4412440,,-122.8333390,0,2,240,806,1.09,Not Disclosed,227804,,Garden,Neighbors Southwest,1199,1153,1989,2018,97007,"N/Av, County"
48.89,51.11,,,,"Playground, Storage Space",1.48,1116,751,C,,Cornelius,34.66,"Playground, Storage Space",,2.77,45.5221300,,-123.0601150,0,2,45,687,1.00,Not Disclosed,44636,,Garden,Outlying Washington County,,813,1980,,97113-9166,A2
21.18,61.18,17.65,,,"24 Hour Access, Air Conditioning, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Spa, Grill, Recycling, Storage Space, Maintenance on site, Sundeck",1.81,1965,1087,B,,Hillsboro,5.89,"24 Hour Access, Air Conditioning, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Spa, Grill, Recycling, Storage Space, Maintenance on site, Sundeck",,13.19,45.5358140,,-122.8751530,0,4,340,827,1.63,Not Disclosed,373552,,Mid-Rise,Tanasbourne,1412,1084,1998,,97124,"A3, Hillsboro"
,100.00,,,,"Fitness Center, Pool, Property Manager on Site, Spa, Tennis Court, Car Wash Area, Gameroom, Walking/Biking Trails",1.77,1750,987,B,,Tigard,0.97,"Fitness Center, Pool, Property Manager on Site, Spa, Tennis Court, Car Wash Area, Gameroom, Walking/Biking Trails",,7.75,45.4365063,,-122.7859410,0,2,79,,,Not Disclosed,107506,,Garden,Downtown Tigard,,987,1989,,97223-4189,N/Av
30.90,42.92,26.18,,,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Playground, Media Center/Movie Theatre, Wheelchair Accessible (Rooms)",2.18,2162,990,B,,Wilsonville,1.73,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Playground, Media Center/Movie Theatre, Wheelchair Accessible (Rooms)",,27.6,45.3003701,,-122.7651244,0,2,466,676,0.76,Not Disclosed,521804,,Garden,Wilsonville,1209,1085,1998,,97070-7596,PDR6
9.09,58.65,32.26,,,"Air Conditioning, Clubhouse, Fitness Center, Picnic Area, Playground, Pool, Spa, Breakfast/Coffee Concierge, Grill, Pet Play Area, Wheelchair Accessible (Rooms)",2.14,2375,1107,A,,Tualatin,2.29,"Air Conditioning, Clubhouse, Fitness Center, Picnic Area, Playground, Pool, Spa, Breakfast/Coffee Concierge, Grill, Pet Play Area, Wheelchair Accessible (Rooms)",,13.734,45.3921322,,-122.7981947,0,2,341,741,0.92,Not Disclosed,373104,,Garden,Sherwood/Tualatin North,1289,1065,1991,2019,97062-7081,RMH
21.43,78.57,,,,Laundry Facilities,1.43,1079,757,C,,Aloha,4.23,Laundry Facilities,,1.44,45.4960780,,-122.8839800,0,2,28,600,0.54,Not Disclosed,21200,,Low-Rise,Cooper Mountain-Aloha North,,800,1981,,97006,"CBD, County"
17.89,58.95,22.11,,1.05,"Air Conditioning, Clubhouse, Fitness Center, Playground, Sauna, Tennis Court, Tanning Salon, Recycling",1.55,1679,1084,B,,Vancouver,10.25,"Air Conditioning, Clubhouse, Fitness Center, Playground, Sauna, Tennis Court, Tanning Salon, Recycling",,13.28,45.6583789,,-122.5983811,0,2,190,931,0.47,Not Disclosed,201210,,Garden,Walnut Grove,1269,1061,1993,,98662,N/Av
,93.94,6.06,,,"Property Manager on Site, Pet Play Area, Trash Pickup - Door to Door, Online Services, Deck, Patio",1.04,1237,1184,C,,Vancouver,10.05,"Property Manager on Site, Pet Play Area, Trash Pickup - Door to Door, Online Services, Deck, Patio",,1.75,45.6580070,,-122.5953140,0,2,33,,1.12,Not Disclosed,53732,,Garden,Walnut Grove,1241,1180,1985,,98662,R-
40.00,50.00,10.00,,,"Air Conditioning, Clubhouse, Fitness Center, Spa, Smoke Free",2.09,2102,1006,B,,Vancouver,10,"Air Conditioning, Clubhouse, Fitness Center, Spa, Smoke Free",,7.57,45.6559294,,-122.5949734,0,1,100,769,1.80,Not Disclosed,100601,,Garden,Walnut Grove,1507,1095,1995,2008,98662,"R30, Vancouver"
57.14,42.86,,,,"Clubhouse, Laundry Facilities, Pool, Property Manager on Site, Spa, Car Wash Area, Smoke Free",1.63,1357,835,B,,Portland,3.1,"Clubhouse, Laundry Facilities, Pool, Property Manager on Site, Spa, Car Wash Area, Smoke Free",,6.22,45.4759864,,-122.7494496,0,2,112,767,,Not Disclosed,93488,,Garden,Raleigh Hills,,925,1980,,97223,R15
28.64,42.73,28.64,,,"Air Conditioning, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Sauna, Laundry Service",1.97,1799,914,B,,Portland,5.47,"Air Conditioning, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Sauna, Laundry Service",,0.38,45.4757210,,-122.6986480,0,3,220,719,1.17,Not Disclosed,213489,,Garden,Hillsdale,1119,909,1990,,97219,R1
59.09,37.88,3.03,,,"Air Conditioning, Business Center, Clubhouse, Fitness Center, Picnic Area, Spa, Grill, Pet Play Area, Wheelchair Accessible (Rooms)",2.13,1970,925,B,,Hillsboro,0.56,"Air Conditioning, Business Center, Clubhouse, Fitness Center, Picnic Area, Spa, Grill, Pet Play Area, Wheelchair Accessible (Rooms)",,12.89,45.5354184,,-122.9106148,0,3,264,806,1.30,Not Disclosed,244252,,Garden,Orenco Station,1374,1076,1998,2014,97124,"SCRV, Hillsboro"
20.00,60.00,20.00,,,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Property Manager on Site, Sauna, Spa, Car Wash Area",1.95,1796,922,B,,Wilsonville,2.28,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Property Manager on Site, Sauna, Spa, Car Wash Area",,9.22,45.3108390,,-122.7579300,0,3,120,672,,Not Disclosed,110688,,Garden,Wilsonville,1114,942,1990,,97070-7499,N/Av
41.87,58.13,,,,"Clubhouse, Fitness Center, Laundry Facilities, Sauna, Spa, Gameroom, Pet Play Area, Lounge, Sundeck, Dining Room, Loft Layout, Patio, Smoke Free, Wheelchair Accessible (Rooms)",2.22,1879,846,C,,Beaverton,1,"Clubhouse, Fitness Center, Laundry Facilities, Sauna, Spa, Gameroom, Pet Play Area, Lounge, Sundeck, Dining Room, Loft Layout, Patio, Smoke Free, Wheelchair Accessible (Rooms)",,21.51,45.4608620,,-122.8028040,0,2,406,756,0.96,Not Disclosed,423094,,Garden,Greenway,,911,1980,2021,97008,R2
4.00,85.00,11.00,,,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Spa, Basketball Court, Car Wash Area, Racquetball Court, Volleyball Court, Patio, Wheelchair Accessible (Rooms)",2.08,2045,985,B,,Beaverton,4.73,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Spa, Basketball Court, Car Wash Area, Racquetball Court, Volleyball Court, Patio, Wheelchair Accessible (Rooms)",,9.25,45.5253395,,-122.8647100,0,2,100,790,1.21,Not Disclosed,98527,,Garden,Triple Creek,1267,958,1985,,97006-4128,R5
4.82,86.75,8.43,,,"Clubhouse, Fitness Center, Spa, Car Wash Area, Wi-Fi",2.16,2112,976,B,,Beaverton,3.06,"Clubhouse, Fitness Center, Spa, Car Wash Area, Wi-Fi",,5.41,45.5158483,,-122.8332440,0,2,83,790,2.03,Not Disclosed,81000,,Garden,Cedar Hills-Cedar Mill,1267,958,1986,,97006-5909,R-15
49.81,50.19,,,,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Pool, Spa, Grill, Maintenance on site, Deck, Patio",1.93,1617,837,B,,Gresham,0.64,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Pool, Spa, Grill, Maintenance on site, Deck, Patio",,11.65,45.5053380,,-122.4454730,0,3,265,730,1.24,Not Disclosed,221890,,Garden,Gresham-Northwest,,944,1990,2019,97030-3666,CMF
81.58,13.16,5.26,,,"Air Conditioning, Laundry Facilities, Wheelchair Accessible (Rooms)",1.37,1102,805,B,,Oregon City,21.59,"Air Conditioning, Laundry Facilities, Wheelchair Accessible (Rooms)",,1.8934,45.3361220,,-122.6023270,0,2,38,746,2.31,Not Disclosed,32955,,Garden,Hillendale,1115,1046,1995,,97045-4067,"FU10, County"
,100.00,,,,"Laundry Facilities, Property Manager on Site, Patio, Smoke Free",1.31,1605,1228,B,,Gladstone,16.19,"Laundry Facilities, Property Manager on Site, Patio, Smoke Free",,1.19,45.3976473,,-122.5864105,0,2,20,,2.97,Not Disclosed,24560,,Low-Rise,Gladstone,,1228,1981,,97027,R7.2
51.22,48.78,,,,"Air Conditioning, Clubhouse, Fitness Center, Sauna, Planned Social Activities, Recycling, Walking/Biking Trails",2.30,1922,835,B,,Portland,6.58,"Air Conditioning, Clubhouse, Fitness Center, Sauna, Planned Social Activities, Recycling, Walking/Biking Trails",,7.7088,45.5453220,,-122.8412970,0,3,164,730,1.24,Not Disclosed,137268,,Garden,Bethany,,946,1991,,97229-7800,R-6
,93.02,4.65,,2.33,Air Conditioning,1.61,1365,860,C,,Milwaukie,17.85,Air Conditioning,,1.8,45.4063390,,-122.6265530,0,2,40,,0.96,Not Disclosed,41278,,Garden,Milwaukie Heights,,850,1990,,97267-4618,N/Av
