% 1-Bed,% 2-Bed,% 3-Bed,% 4-Bed,% Studios,Amenities,Avg Effective/SF,Avg Effective/Unit,Avg Unit SF,Building Class,Ceiling Ht,City,Closest Transit Stop Dist (mi),Features,Four Bedroom Avg SF,Land Area (AC),Latitude,LEED Certified,Longitude,Number Of Elevators,Number Of Stories,Number Of Units,One Bedroom Avg SF,Parking Ratio,Rent/SF/Yr,RBA,Studio Avg SF,Style,Submarket Name,Three Bedroom Avg SF,Two Bedroom Avg SF,Year Built,Year Renovated,Zip,Zoning
81.36,,,,18.64,"Air Conditioning, Controlled Access, Grill, Media Center/Movie Theatre, Storage Space, Bicycle Storage, Elevator, Lounge, Pet Washing Station, Wheelchair Accessible (Rooms)",2.64,1500,570,A,,Portland,7.38,"Air Conditioning, Controlled Access, Grill, Media Center/Movie Theatre, Storage Space, Bicycle Storage, Elevator, Lounge, Pet Washing Station, Wheelchair Accessible (Rooms)",,0.3788,45.5122430,,-122.6139320,1,4,50,579,,Not Disclosed,38401,530,Mid-Rise,Sunnyside,,,2015,,97215-3249,CS
,100.00,,,,"Air Conditioning, Recycling, Deck",1.46,1477,1010,B,,Newberg,30.79,"Air Conditioning, Recycling, Deck",,2.0454,45.3037810,,-122.9436010,0,3,83,,1.06,Not Disclosed,84520,,Garden,Yamhill County,,1011,2013,,97132-7458,C2/SP
28.67,70.67,0.67,,,"Air Conditioning, Business Center, Clubhouse, Fitness Center, Pet Play Area, Wheelchair Accessible (Rooms)",1.64,1490,910,B,,Vancouver,16.54,"Air Conditioning, Business Center, Clubhouse, Fitness Center, Pet Play Area, Wheelchair Accessible (Rooms)",,,45.6910186,,-122.6677388,0,3,150,776,,Not Disclosed,175000,,Garden,Northeast Hazel Dell-Starcrest,1195,962,2014,,98665-8031,
51.49,21.78,10.89,,15.84,"24 Hour Access, Air Conditioning, Fitness Center, Property Manager on Site, Grill, Elevator, Wheelchair Accessible (Rooms)",2.05,1678,814,B,,Sherwood,4.5,"24 Hour Access, Air Conditioning, Fitness Center, Property Manager on Site, Grill, Elevator, Wheelchair Accessible (Rooms)",,0.87,45.3565497,,-122.8373788,2,3,101,727,0.58,Not Disclosed,84869,544,Low-Rise,Sherwood/Tualatin South,1174,1045,2014,,97140,HDR_PUD
56.25,9.38,,,34.38,"24 Hour Access, Air Conditioning, Controlled Access, Courtyard, Picnic Area, Property Manager on Site, Gated, On-Site Retail, Package Service, Recycling, Pet Washing Station, Deck, Garden, Loft Layout, Smoke Free",2.98,1603,538,A,,Portland,10.82,"24 Hour Access, Air Conditioning, Controlled Access, Courtyard, Picnic Area, Property Manager on Site, Gated, On-Site Retail, Package Service, Recycling, Pet Washing Station, Deck, Garden, Loft Layout, Smoke Free",,0.41,45.4904930,,-122.6094757,0,4,64,558,,Not Disclosed,64236,442,Mid-Rise,Creston-Kenilworth,,771,2018,,97206-3801,CG
48.89,,,,51.11,"Controlled Access, Wi-Fi, Bicycle Storage, Lounge, Online Services",2.97,1292,436,A,,Portland,0.23,"Controlled Access, Wi-Fi, Bicycle Storage, Lounge, Online Services",,0.3581,45.5593517,,-122.6826115,0,5,90,479,0.86,Not Disclosed,35000,394,Mid-Rise,Overlook,,,2019,,97217-3793,EX
36.17,6.38,,,57.45,"Air Conditioning, Controlled Access, Property Manager on Site, Recycling, Renters Insurance Program, Smoke Free, Bicycle Storage, Elevator, Double Pane Windows, Smoke Free, Wheelchair Accessible (Rooms), Window Coverings",2.22,1197,544,A,,Portland,0.19,"Air Conditioning, Controlled Access, Property Manager on Site, Recycling, Renters Insurance Program, Smoke Free, Bicycle Storage, Elevator, Double Pane Windows, Smoke Free, Wheelchair Accessible (Rooms), Window Coverings",,0.225,45.5600410,,-122.6818364,0,4,46,602,,Not Disclosed,37120,469,Mid-Rise,Humboldt,,828,2014,,97217-3725,EX
3.91,20.31,11.72,,64.06,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Recycling, Wi-Fi, Maintenance on site",3.25,1489,475,B,,Portland,0.07,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Recycling, Wi-Fi, Maintenance on site",,,45.5635608,,-122.6818949,0,7,128,476,,Not Disclosed,18797,331,Mid-Rise,Humboldt,797,648,2021,,97217-4528,
40.00,26.67,,,33.33,"Air Conditioning, Controlled Access, Laundry Facilities, Wheelchair Accessible (Rooms)",1.87,1399,750,A,,Portland,0.17,"Air Conditioning, Controlled Access, Laundry Facilities, Wheelchair Accessible (Rooms)",,0.2686,45.5651105,,-122.6819432,1,4,30,675,0.61,Not Disclosed,35941,800,Mid-Rise,Humboldt,,800,2013,,97217-4609,EX
30.86,8.00,,,61.14,"Air Conditioning, Clubhouse, Fitness Center, Gameroom, Grill, Media Center/Movie Theatre, Package Service, Pet Play Area, Bicycle Storage, Community-Wide WiFi, Elevator, Lounge, Maintenance on site, Multi Use Room, Pet Washing Station, Double Pane Windows, Patio, Window Coverings, Public Transportation",2.72,1605,591,A,,Portland,0.29,"Air Conditioning, Clubhouse, Fitness Center, Gameroom, Grill, Media Center/Movie Theatre, Package Service, Pet Play Area, Bicycle Storage, Community-Wide WiFi, Elevator, Lounge, Maintenance on site, Multi Use Room, Pet Washing Station, Double Pane Windows, Patio, Window Coverings, Public Transportation",,1.0327,45.5665338,,-122.6825529,1,5,175,640,,Not Disclosed,129772,504,Mid-Rise,Arbor Lodge,,1069,2019,,97217-4713,EX
50.00,,,,50.00,"Air Conditioning, Bicycle Storage, Elevator, Pet Washing Station, Vinyl Flooring",2.45,1350,550,A,,Portland,0.14,"Air Conditioning, Bicycle Storage, Elevator, Pet Washing Station, Vinyl Flooring",,0.1446,45.5719158,,-122.6818766,0,4,30,600,,Not Disclosed,30000,500,Mid-Rise,Arbor Lodge,,,2020,,97217-5470,EX
56.90,18.97,,,24.14,"Courtyard, On-Site Retail, Bicycle Storage, Pet Washing Station",2.20,1597,725,A,,Portland,0.08,"Courtyard, On-Site Retail, Bicycle Storage, Pet Washing Station",,0.44,45.5835000,,-122.6844770,0,4,58,693,0.54,Not Disclosed,55506,550,Mid-Rise,Kenton,,1050,2015,,97217-6717,CS
43.86,33.33,,,22.81,,2.84,2007,706,A,,Portland,0.18,,,0.5081,45.5275424,LEED Interiors - Platinum,-122.6948637,0,4,57,697,,Not Disclosed,46000,464,Mid-Rise,Uptown Portland,,886,2018,,97210-3221,CM2
3.23,32.26,,,64.52,"Playground, Gated, Bicycle Storage, Grill, Public Transportation",2.62,1373,525,B,,Portland,11.63,"Playground, Gated, Bicycle Storage, Grill, Public Transportation",,,45.5891145,,-122.7546642,0,3,30,,,Not Disclosed,25000,421,Low-Rise,Cathedral Park,,730,2016,,97203-4827,
61.70,8.51,,,29.79,"24 Hour Access, Air Conditioning, Laundry Facilities, Property Manager on Site, Bicycle Storage, Patio, Wheelchair Accessible (Rooms), Window Coverings",2.28,1128,495,A,,Portland,11.37,"24 Hour Access, Air Conditioning, Laundry Facilities, Property Manager on Site, Bicycle Storage, Patio, Wheelchair Accessible (Rooms), Window Coverings",,0.4454,45.5921318,,-122.7583075,0,3,47,500,,Not Disclosed,26794,418,Low-Rise,Cathedral Park,,730,2010,,97203,CS
57.97,14.49,,,27.54,"Air Conditioning, Property Manager on Site, Tenant Controlled HVAC, Grill, Package Service, Bicycle Storage, Car Charging Station, Elevator, Lounge, Maintenance on site, Online Services, Pet Washing Station, Dining Room, Family Room, Patio, Smoke Free, Vinyl Flooring, Window Coverings",2.10,1430,681,A,,Vancouver,11.75,"Air Conditioning, Property Manager on Site, Tenant Controlled HVAC, Grill, Package Service, Bicycle Storage, Car Charging Station, Elevator, Lounge, Maintenance on site, Online Services, Pet Washing Station, Dining Room, Family Room, Patio, Smoke Free, Vinyl Flooring, Window Coverings",,0.497337,45.6277837,,-122.6807437,0,4,69,716,,Not Disclosed,68000,502,Mid-Rise,Esther Short,,884,2022,,98660-3046,
32.79,8.20,,,59.02,Freezer,3.60,1428,396,A,,Portland,0.22,Freezer,,0.241,45.5171717,,-122.6894825,1,6,61,474,,Not Disclosed,50000,305,Mid-Rise,Goose Hollow,,744,2018,,97201,
75.37,14.93,,,9.70,"Air Conditioning, Clubhouse, Fitness Center, Grill, Bicycle Storage, Elevator, Wheelchair Accessible (Rooms)",2.51,1593,633,A,,Portland,0.05,"Air Conditioning, Clubhouse, Fitness Center, Grill, Bicycle Storage, Elevator, Wheelchair Accessible (Rooms)",,0.4591,45.5182531,LEED Interiors - Gold,-122.6949170,2,7,134,578,0.53,Not Disclosed,86750,545,Mid-Rise,Goose Hollow,,972,2015,,97201-6066,CX
48.28,,,,51.72,,,,586,A,,Portland,0.1,,,0.14,45.5287991,,-122.6846279,0,7,58,684,,Not Disclosed,40999,495,Mid-Rise,Pearl,,,2022,,97209,EX
42.20,18.35,0.92,,38.53,"Air Conditioning, Business Center, Fitness Center, Media Center/Movie Theatre, Roof Terrace, Car Charging Station, Elevator, Pet Care, Pond, Wheelchair Accessible (Rooms)",3.47,2452,706,A,,Portland,0.08,"Air Conditioning, Business Center, Fitness Center, Media Center/Movie Theatre, Roof Terrace, Car Charging Station, Elevator, Pet Care, Pond, Wheelchair Accessible (Rooms)",,0.638834,45.5290129,LEED Interiors - Gold,-122.6836500,4,15,218,696,,Not Disclosed,177808,514,Hi-Rise,Pearl,2405,1047,2018,,97209-3028,
33.87,33.06,,,33.06,"24 Hour Access, Air Conditioning, Fitness Center, Property Manager on Site, Tenant Controlled HVAC, Bicycle Storage, Elevator, Lounge, Maintenance on site, Online Services, Dining Room, Island Kitchen, Patio",2.57,2088,811,A,,Portland,0.09,"24 Hour Access, Air Conditioning, Fitness Center, Property Manager on Site, Tenant Controlled HVAC, Bicycle Storage, Elevator, Lounge, Maintenance on site, Online Services, Dining Room, Island Kitchen, Patio",,3.14,45.5295404,,-122.6886628,1,6,124,806,0.68,Not Disclosed,99200,503,Mid-Rise,Uptown Portland,,1125,2019,,97209,EX
,6.82,,,93.18,"Air Conditioning, Laundry Facilities, Property Manager on Site, On-Site Retail, Wi-Fi, Elevator, Maintenance on site, Public Transportation",3.81,1147,301,B,,Portland,0.67,"Air Conditioning, Laundry Facilities, Property Manager on Site, On-Site Retail, Wi-Fi, Elevator, Maintenance on site, Public Transportation",,0.4591,45.5628831,,-122.6683805,0,4,88,,,Not Disclosed,79200,276,Mid-Rise,Humboldt,,640,2021,,97217-2434,CS
67.86,21.43,,,10.71,"Air Conditioning, Controlled Access, Courtyard, Bicycle Storage, Pet Washing Station, Patio",2.65,1662,611,B,,Portland,0.63,"Air Conditioning, Controlled Access, Courtyard, Bicycle Storage, Pet Washing Station, Patio",,0.26,45.5625635,,-122.6951759,0,3,25,565,,Not Disclosed,22536,451,Low-Rise,Overlook,,876,2017,,97217-4176,CN1
47.06,11.76,,,41.18,"Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Picnic Area, Property Manager on Site, Recycling, Bicycle Storage, Elevator",2.83,1356,478,F,,Portland,5.67,"Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Picnic Area, Property Manager on Site, Recycling, Bicycle Storage, Elevator",,0.2273,45.5625320,,-122.6480420,0,4,34,522,,Not Disclosed,23924,334,Mid-Rise,Vernon,,809,2016,,97211-4991,CS
18.18,78.79,,,3.03,"Air Conditioning, Storage Space, Bicycle Storage, Conference Rooms, Elevator, Maintenance on site, Pantry, Vinyl Flooring, Wheelchair Accessible (Rooms), Window Coverings",2.09,1854,892,B,,Portland,5.04,"Air Conditioning, Storage Space, Bicycle Storage, Conference Rooms, Elevator, Maintenance on site, Pantry, Vinyl Flooring, Wheelchair Accessible (Rooms), Window Coverings",,0.22,45.5629026,,-122.6346761,1,4,30,714,0.00,Not Disclosed,26241,393,Mid-Rise,Concordia,,946,2017,,97211-6875,CS
52.20,29.67,,,18.13,"Fitness Center, Property Manager on Site, Breakfast/Coffee Concierge, Roof Terrace, Bicycle Storage, Elevator, Lounge, Maintenance on site, Pet Washing Station, Grill, Mother-in-law Unit, Mud Room",2.61,1925,737,A,,Portland,0.48,"Fitness Center, Property Manager on Site, Breakfast/Coffee Concierge, Roof Terrace, Bicycle Storage, Elevator, Lounge, Maintenance on site, Pet Washing Station, Grill, Mother-in-law Unit, Mud Room",,2.182,45.4880505,LEED Interiors - Gold,-122.6735401,4,6,182,662,0.86,Not Disclosed,185000,486,Mid-Rise,South Portland,,1026,2017,,97239,CS
74.70,22.29,1.81,,1.20,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Grill, Media Center/Movie Theatre, Bicycle Storage, Pet Washing Station, Wheelchair Accessible (Rooms)",2.32,1832,789,B,,Portland,0.49,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Grill, Media Center/Movie Theatre, Bicycle Storage, Pet Washing Station, Wheelchair Accessible (Rooms)",,1.7172,45.4879930,,-122.6748267,2,7,166,711,1.08,Not Disclosed,132800,690,Mid-Rise,South Portland,1236,1021,2016,,97239,CS
30.43,43.48,4.35,,21.74,,2.11,1489,704,B,,Portland,11.67,,,0.3,45.5883617,,-122.7545489,0,4,23,679,,Not Disclosed,13000,618,Mid-Rise,Cathedral Park,1011,735,2016,,97203-4838,CN2
26.67,73.33,,,,"24 Hour Access, Dining Room, Patio",,,,B,,Vancouver,13.61,"24 Hour Access, Dining Room, Patio",,2.89,45.6559372,,-122.6620768,0,2,30,,,Not Disclosed,24100,,Low-Rise,West Minnehaha,,,2015,,98663-3653,"R30, R-9"
65.91,34.09,,,,"Controlled Access, Gated, Recycling, Bicycle Storage, Elevator, Lawn, Public Transportation",2.47,1766,713,A,,Beaverton,0.37,"Controlled Access, Gated, Recycling, Bicycle Storage, Elevator, Lawn, Public Transportation",,0.3834,45.4856201,,-122.8008068,1,5,44,604,,Not Disclosed,61470,,Mid-Rise,Downtown Beaverton,,926,2016,,97005,RC-OT
56.40,20.35,,,23.26,"24 Hour Access, Air Conditioning, Business Center, Controlled Access, Fitness Center, Laundry Facilities, Property Manager on Site, Gameroom, Package Service, Recycling, Bicycle Storage, Car Charging Station, Maintenance on site, Freezer, Island Kitchen, Linen Closet, Patio, Vinyl Flooring, Window Coverings",2.41,1781,739,A,,Beaverton,0.47,"24 Hour Access, Air Conditioning, Business Center, Controlled Access, Fitness Center, Laundry Facilities, Property Manager on Site, Gameroom, Package Service, Recycling, Bicycle Storage, Car Charging Station, Maintenance on site, Freezer, Island Kitchen, Linen Closet, Patio, Vinyl Flooring, Window Coverings",,2.64,45.4844669,,-122.8010124,3,5,172,728,,Not Disclosed,165000,505,Mid-Rise,Downtown Beaverton,,1038,2021,,97005-2938,RC-OT
12.50,72.02,15.48,,,"Air Conditioning, Clubhouse, Fitness Center, Playground, Pool, Property Manager on Site, Wheelchair Accessible (Rooms)",2.34,2227,950,A,,Portland,3.8,"Air Conditioning, Clubhouse, Fitness Center, Playground, Pool, Property Manager on Site, Wheelchair Accessible (Rooms)",,4.61,45.5217729,,-122.8021863,0,3,336,657,1.50,Not Disclosed,369600,,Garden,Cedar Hills-Cedar Mill,1140,960,2013,,97229,TC-MU
52.17,9.78,,,38.04,"Air Conditioning, Controlled Access, Courtyard, Laundry Facilities, Property Manager on Site, Grill, On-Site Retail, Package Service, Elevator, Lounge, Maintenance on site, Online Services, Dining Room, Loft Layout, Vinyl Flooring, Window Coverings",2.86,1913,668,A,,Portland,0.04,"Air Conditioning, Controlled Access, Courtyard, Laundry Facilities, Property Manager on Site, Grill, On-Site Retail, Package Service, Elevator, Lounge, Maintenance on site, Online Services, Dining Room, Loft Layout, Vinyl Flooring, Window Coverings",,0.5514,45.5296357,,-122.6975669,3,6,92,628,1.11,Not Disclosed,134808,650,Mid-Rise,Uptown Portland,,957,2013,,97210-3020,RH
61.54,28.91,3.18,,6.37,"Air Conditioning, Business Center, Controlled Access, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Pool, Property Manager on Site, Sauna, Spa, Gameroom, Grill, Media Center/Movie Theatre, On-Site Retail, Package Service, Wi-Fi, Storage Space, Bicycle Storage, Conference Rooms, Lounge, Maintenance on site, Online Services, Sundeck, Dining Room, Skylights, Wheelchair Accessible (Rooms), Window Coverings",2.37,2022,853,B,,Tigard,0.98,"Air Conditioning, Business Center, Controlled Access, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Pool, Property Manager on Site, Sauna, Spa, Gameroom, Grill, Media Center/Movie Theatre, On-Site Retail, Package Service, Wi-Fi, Storage Space, Bicycle Storage, Conference Rooms, Lounge, Maintenance on site, Online Services, Sundeck, Dining Room, Skylights, Wheelchair Accessible (Rooms), Window Coverings",,10.6409,45.3920900,,-122.7526850,3,4,377,730,0.74,Not Disclosed,342919,611,Mid-Rise,Bull Mountain,1409,1108,2014,,97224-7227,OP
54.90,35.66,9.44,,,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Pool, Spa, Grill, Pet Play Area, Storage Space, Bicycle Storage, Pet Washing Station, Island Kitchen, Patio",2.32,2202,950,B,,Portland,12.26,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Pool, Spa, Grill, Pet Play Area, Storage Space, Bicycle Storage, Pet Washing Station, Island Kitchen, Patio",,12.008,45.4602585,,-122.5828068,0,3,286,714,,Not Disclosed,400000,,Garden,Southgate,1511,1164,2021,,97206-9234,
53.57,8.93,,,37.50,"24 Hour Access, Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Property Manager on Site, Gated, Breakfast/Coffee Concierge, Furnished Units Available, Package Service, Recycling, Community-Wide WiFi, Online Services, Patio, Window Coverings",3.01,1551,515,A,,Portland,7.17,"24 Hour Access, Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Property Manager on Site, Gated, Breakfast/Coffee Concierge, Furnished Units Available, Package Service, Recycling, Community-Wide WiFi, Online Services, Patio, Window Coverings",,0.4757,45.5537062,,-122.6618801,0,6,112,529,,Not Disclosed,112000,411,Mid-Rise,King,,874,2019,,97211-3439,RH
78.13,3.13,,,18.75,"Air Conditioning, Grill, Bicycle Storage, Elevator, Pet Washing Station",2.29,1454,635,A,,Portland,0.98,"Air Conditioning, Grill, Bicycle Storage, Elevator, Pet Washing Station",,0.784826,45.4812941,,-122.6735373,1,4,64,672,0.54,Not Disclosed,66000,456,Mid-Rise,South Portland,,772,2018,,97239,CS
,,100.00,,,"Air Conditioning, Yard, Patio",1.44,2229,1550,A,,Camas,12.82,"Air Conditioning, Yard, Patio",,0.0311,45.5982205,,-122.4236726,0,2,27,,,Not Disclosed,46224,,Garden,Outlying Vancouver,1550,,2014,,98607-1846,CC
35.25,50.00,10.66,,4.10,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Pool, Spa, Package Service, Lounge, Online Services, Sundeck, Patio",2.21,2177,983,A,,Oregon City,18.64,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Pool, Spa, Package Service, Lounge, Online Services, Sundeck, Patio",,11.55,45.3685154,,-122.5972451,0,3,244,782,2.37,Not Disclosed,297991,536,Garden,Clackamette Park,1383,1078,2018,,97045,MUD
23.26,76.74,,,,"Air Conditioning, Patio, Wheelchair Accessible (Rooms)",1.72,1762,1023,B,,Tigard,1.03,"Air Conditioning, Patio, Wheelchair Accessible (Rooms)",,3.06,45.4412570,,-122.7740220,0,2,43,833,0.46,Not Disclosed,43460,,Garden,Downtown Tigard,,1081,2013,,97223,R-12
,91.04,8.96,,,"24 Hour Access, Air Conditioning, Property Manager on Site, Tenant Controlled HVAC, Renters Insurance Program, Hearing Impaired Accessible, Maintenance on site, Online Services, Vision Impaired Accessible",1.94,1874,964,A,,Portland,8.61,"24 Hour Access, Air Conditioning, Property Manager on Site, Tenant Controlled HVAC, Renters Insurance Program, Hearing Impaired Accessible, Maintenance on site, Online Services, Vision Impaired Accessible",,2.24,45.5688661,,-122.8355462,0,3,67,,1.73,Not Disclosed,64614,,Garden,Bethany,1120,949,2018,,97229-7245,R-24 NB
38.57,60.00,,,1.43,"Air Conditioning, Controlled Access, Fitness Center, Property Manager on Site, Elevator, Public Transportation",1.75,1852,1090,A,,Portland,0.69,"Air Conditioning, Controlled Access, Fitness Center, Property Manager on Site, Elevator, Public Transportation",,1.107,45.6030154,,-122.6752807,1,4,210,811,,Not Disclosed,95373,,Mid-Rise,Bridgeton,,1164,2018,,97217,CM2
12.50,79.17,8.33,,,,2.42,2329,961,A,,Portland,8.21,,,0.2296,45.4599132,,-122.6533356,1,4,24,594,10.00,Not Disclosed,10000,,Mid-Rise,Sellwood-Moreland,1090,1005,2018,,97202-7180,EX
45.07,54.93,,,,,2.15,1826,849,B,,Fairview,11.04,,,1.59,45.5325677,,-122.4409285,0,3,71,701,,Not Disclosed,64404,,Low-Rise,Outlying Troutdale/Gresham,,972,2022,,97024-3898,
37.10,17.74,,,45.16,"Air Conditioning, Roof Terrace, Bicycle Storage, Maintenance on site, Pet Washing Station",3.14,2060,655,B,,Portland,0.12,"Air Conditioning, Roof Terrace, Bicycle Storage, Maintenance on site, Pet Washing Station",,0.2362,45.5145839,,-122.6865673,1,6,62,769,,Not Disclosed,53600,465,Mid-Rise,Arts District,,902,2016,,97201,RX
65.99,9.52,,,24.49,"Air Conditioning, Clubhouse, Fitness Center, Grill, Wi-Fi, Roof Terrace, Bicycle Storage, Pet Washing Station",2.71,1706,628,A,,Portland,0.11,"Air Conditioning, Clubhouse, Fitness Center, Grill, Wi-Fi, Roof Terrace, Bicycle Storage, Pet Washing Station",,0.2296,45.5146038,,-122.6870886,2,10,147,637,,Not Disclosed,90000,444,Mid-Rise,Arts District,,1043,2018,,97201-3363,RX
